Delivery Platform,Restaurant Name,Rating,Rating Count,Restaurant Tag,Price Tag,Category Name,Menu Item Name,Menu Item Description,Menu Item Price
UberEats,Pizza Pronto,4.6,176,Pizza,$,Popular Items,Fresh Wings,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Popular Items,Medium Cheese Pizza,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Popular Items,Extra Large Cheese Pizza,,$16.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Popular Items,100% Vegan Pizza Small ,$9.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Popular Items,Breaded Wing Wings,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Family Style Meals,Medium Pizza & 12 Fresh Wings,,$29.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Family Style Meals,XL Pizza & 12 Fresh Wings,,$34.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Mozzarella Sticks ,$7.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Chicken Tenders,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Chicken Tenders with Fries,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Popcorn Chicken,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Jalapeno Poppers,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Onion Rings,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Breaded Mushrooms,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Breaded Zucchini,,$8.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Fried Pickles,,$8.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Spicy Cheese Balls,,$8.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Cheddar Broccoli Bacon Bites,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Breaded Shrimp,,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Calamari,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Crab Cakes,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Garlic Parmesan Breadsticks,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Pizza Boat,,$7.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,French Fries,,$4.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,French Fries with Cheese,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,French Fries with Cheese and Bacon,,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Buffalo Fries,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Garlic Bread,Homemade garlic bread made fresh for every order,$2.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Buffalo Chicken Tenders,5 Chicken Tenders tossed in our homemade buffalo sauce. Served with a side of our homemade ranch.,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Coleslaw ,$8.49,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Buffalo Fries with Cheese Sauce,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Buffalo Fries with Cheese & Bacon,Buffalo Fries covered in mozzarella cheese and bacon,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Starters,Buffalo Chicken Dip,One pound of buffalo chicken dip served with your choice of warm pita or nachos.,$17.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Create Your Own Pizza,Small Cheese Pizza,,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Create Your Own Pizza,Medium Cheese Pizza,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Create Your Own Pizza,Large Cheese Pizza,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Create Your Own Pizza,Extra Large Cheese Pizza,,$16.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Create Your Own Pizza,Gluten Free Pizza ,$12.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Pierogi Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Roasted Eggplant Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Buffalo Chicken Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Pronto Deluxe Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Six Cheese Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Mediterranean Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Spinach and Feta Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Spinach and Chicken Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Veggie Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Seafood Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Greek Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Hawaiian Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Steak Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Taco Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,BBQ Chicken Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Ranch Delight Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Meat Supreme Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gourmet Pizza,Spicy Ranch Pizza Pronto Pizza,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,100% Vegan Pizza,100% Vegan Pizza Small ,$9.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,100% Vegan Pizza,100% Vegan Pizza Medium ,$14.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,100% Vegan Pizza,100% Vegan Pizza Large ,$16.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,100% Vegan Pizza,100% Vegan Pizza Extra Large ,$17.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Cheesy Bread / Rolls,Pepperoni Rolls,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Cheesy Bread / Rolls,Spinach & Feta Rolls,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Cheesy Bread / Rolls,Create Your Own Pronto Rolls,,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Cheesy Bread / Rolls,Pronto Cheesy Bread,,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Cheesy Bread / Rolls,Bacon Cheesy Bread,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Cheesy Bread / Rolls,Pepperoni Cheesy Bread,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Garden Salad ,$6.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Garden Salad with Cheese,,$8.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Greek Salad ,$8.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Club Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Antipasto Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Gyro Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Mediterranean Salad ,$13.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Chef Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Steak Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Grilled Chicken Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Chicken Caesar Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Seafood Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Taco Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Crab Cake Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Popcorn Chicken Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Crispy Chicken Salad,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Tuna Salad,"Albacore tuna salad, red onions, green peppers, provolone and mozzarella cheese.",$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Buffalo Chicken Salad,"Breaded chicken breast tossed in buffalo sauce, buffalo fries, red onions, topped with mozzarella cheese.",$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Fresh Salads,Turkey Salad,"Smoked Turkey Breast, Lettuce, Tomato, Green Pepper, Cucumber and Mozzarella Cheese",$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Spaghetti with Marinara Sauce,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Fettuccine Alfredo,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Baked Ziti Pasta,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Stuffed Shells Pasta,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Cheese Manicotti,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Grilled Chicken and Broccoli Alfredo,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Shrimp Fettuccine Alfredo,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Grilled Chicken Alfredo,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Classic Meat Pasta,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Chicken Parmesan Dinner,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Eggplant Parmesan Dinner,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Cajun Alfredo Pasta,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Chicken Carbonara,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pasta Dinners,Garlic Bread,,$1.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pronto Burgers,Burger Combo,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pronto Burgers,Cheeseburger,,$6.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pronto Burgers,Bacon Cheeseburger,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pronto Burgers,BBQ Burger,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pronto Burgers,Buffalo Burger,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pronto Burgers,Surf and Turf Burger,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gyro,Gyro,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Gyro,Chicken Gyro,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wings,Fresh Wings,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wings,Whole Wings,,$15.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wings,Breaded Wing Wings,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wings,Spicy Breaded Wings,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Italian Hoagie,"Ham, capicole, salami cheese, lettuce, tomato, red onions, and Italian dressing.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Steak Hoagie,"Steak, grilled mushrooms, grilled red onion, provolone cheese, lettuce, and tomato.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Pittsburgh Steak,"Seasoned steak topped with coleslaw, fries, cheddar, provolone, and a touch of buffalo sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Buffalo Chicken Hoagie,"Breaded chicken breast, buffalo sauce, buffalo fries, and provolone cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Ranchero Chicken Hoagie,"Grilled chicken , french fries, provolone, cheddar, and ranch sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Ranchero Steak Hoagie,"Steak, french fries, provolone, cheddar, and ranch sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Hot Sausage,"Hot sausage, tomato sauce, provolone, grilled onions, and grilled green peppers.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Ham and Cheese,"Ham, cheese, lettuce, tomato, and onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Pronto Club,"Ham, turkey, bacon, lettuce, tomato, red onion, and provolone cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Turkey Hoagie,"Smoked turkey, cheese, lettuce tomato, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Gyro Hoagie,"Gyro meat, feta cheese, onion, tomato, lettuce, provolone cheese , and gyro sauce on the side.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Chicken Parmesan Hoagie,"Breaded chicken , tomato sauce, and provolone cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Grilled Chicken Hoagie,"Chicken, provolone cheese, lettuce, tomato, and red onions.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Breaded Chicken Hoagie,"Breaded chicken, provolone cheese, lettuce, tomato, and red onions.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Cajun Chicken Hoagie,"Grilled chicken with Cajun spices and topped with provolone, lettuce, tomato, and onions.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Chicken Spinach Hoagie,"Grilled chicken breast, spinach tomato, red onion, and feta cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Cheeseburger Hoagie,"Grilled hamburger, provolone cheese, lettuce, tomatoes, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Battered Fish Hoagie,"Battered white fish , provolone cheese, lettuce, tomatoes, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Seafood Hoagie,"Garlic sauce, shrimp, crab meat, cheese, lettuce, tomatoes, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Mediterranean Hoagie,"Garlic sauce, marinated artichoke hearts, mushrooms, red onions, roasted red peppers, and provolone, and feta.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Vegetable Hoagie,"Broccoli, spinach, mushrooms, red onion, green peppers, cheese, tomato, and dressing.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Oven Baked Hoagies,Roasted Eggplant Hoagie,"Eggplant, roasted red peppers, Kalamata olives, feta, mozzarella, and provolone cheeses brushed with garlic sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Pittsburgh Steak,"Seasoned steak topped with coleslaw, fries, cheddar, provolone, and a touch of buffalo sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Italian Hoagie,"Ham, capicole, salami cheese, lettuce, tomato, red onions, and Italian dressing.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Steak Hoagie,"Steak, grilled mushrooms, grilled red onion, provolone cheese, lettuce, and tomato.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Grilled Chicken Hoagie,"Chicken, provolone cheese, lettuce, tomato, and red onions.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Seafood Hoagie,"Garlic sauce, shrimp, crab meat, cheese, lettuce, tomatoes, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Battered Fish Hoagie,"Battered white fish , provolone cheese, lettuce, tomatoes, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Hot Sausage,"Hot sausage, tomato sauce, provolone, grilled onions, and grilled green peppers.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Breaded Chicken Hoagie,"Breaded chicken, provolone cheese, lettuce, tomato, and red onions.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Mediterranean Hoagie,"Garlic sauce, marinated artichoke hearts, mushrooms, red onions, roasted red peppers, and provolone, and feta.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Ranchero Chicken Hoagie,"Grilled chicken , french fries, provolone, cheddar, and ranch sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Cajun Chicken Hoagie,"Grilled chicken with Cajun spices and topped with provolone, lettuce, tomato, and onions.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Gyro Hoagie,"Gyro meat, feta cheese, onion, tomato, lettuce, provolone cheese , and gyro sauce on the side.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Chicken Spinach Hoagie,"Grilled chicken breast, spinach tomato, red onion, and feta cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Cheeseburger Hoagie,"Grilled hamburger, provolone cheese, lettuce, tomatoes, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Ham and Cheese,"Ham, cheese, lettuce, tomato, and onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Pronto Club,"Ham, turkey, bacon, lettuce, tomato, red onion, and provolone cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Chicken Parmesan Hoagie,"Breaded chicken , tomato sauce, and provolone cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Ranchero Steak Hoagie,"Steak, french fries, provolone, cheddar, and ranch sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Roasted Eggplant Hoagie,"Eggplant, roasted red peppers, Kalamata olives, feta, mozzarella, and provolone cheeses brushed with garlic sauce.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Vegetable Hoagie,"Broccoli, spinach, mushrooms, red onion, green peppers, cheese, tomato, and dressing.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Buffalo Chicken Hoagie,"Breaded chicken breast, buffalo sauce, buffalo fries, and provolone cheese.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,"12"" Gluten Free Hoagies",Turkey Hoagie,"Smoked turkey, cheese, lettuce tomato, and red onion.",$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Spinach & Feta Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Italian Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Steak Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Chicken Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Sausage Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Meatball Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Seafood Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Vegetable Calzone,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Calzones,Create Your Own Calzone,,$12.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Italian Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Steak Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Chicken Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Taco Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Seafood Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Vegetable Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Gyro Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wedgies,Buffalo Chicken Wedgie,,$14.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Mediterranean Specialties,Gyro,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Mediterranean Specialties,Gyro Platter,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Mediterranean Specialties,Chicken Gyro,,$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Mediterranean Specialties,Chicken Gyro Platter,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Mediterranean Specialties,Stuffed Grape Leaves ,$5.99,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Mediterranean Specialties,Hummus and Pita,,$9.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Chicken Caesar Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Mediterranean Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Seafood Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Turkey Club Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Italian Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Buffalo Chicken Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Gyro Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Steak Wrap,,$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Cheeseburger Wrap,"Lettuce, tomato, onion, mozzarella cheese and Angus burger.",$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Wraps,Chicken Wrap,"Grilled chicken, lettuce, tomato, onion and mozzarella cheese.",$10.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Tex-Mex,Nacho Supreme,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Tex-Mex,Chicken Quesadilla,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Tex-Mex,Steak Quesadilla,,$13.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Tex-Mex,Cheese Quesadilla,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Tex-Mex,Taco,"Seasoned Ground Beef on warm Pita Bread, Cheddar Cheese, Lettuce, Tomato, Onion and Sour Cream on side",$8.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pulled Pork Platter,Pulled Pork Platter,,$11.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Pulled Pork Platter,Pulled Pork Sandwich,,$8.49
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,20oz Bottle Soda,,$2.25
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,2 Liter Bottle Soda,,$3.75
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,Jarritos - Mandarin Orange,*requires bottle opener*,$2.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,BundaBerg Ginger Beer,12.7 oz,$3.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,La Croix Lime Sparkling Water,"0 Calories, 0 Sweetener, 0 Sodium, 12 oz Can",$1.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,La Croix Lemon Sparkling Water,,$1.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Beverages,Bottle of Water,,$1.25
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Vegan Chocolate Chip Cookie  ,,
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Strawberry Cheesecake,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Tiramisu,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Triple layered Chocolate Cake,,$6.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Doughnut Balls,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Carrot Cake,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,French Toast Bites,,$7.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Lemon Cake,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Cheesecake Brownie,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Plain Cheesecake,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Oreo Cheesecake,,$5.99
UberEats,Pizza Pronto,4.6,176,Pizza,$,Desserts,Gluten Free Chocolate Chip Cookie  ,,
UberEats,Original Gyro,,,Greek,$,Popular Items,Steak dinner,,$15.45
UberEats,Original Gyro,,,Greek,$,Popular Items,Falafel dinner,"Comes with generous portions of fried chickpeas, pita bread, homemade cucumber sauce and two sides of rice pilaf, fresh-cut fries or a Greek salad",$15.45
UberEats,Original Gyro,,,Greek,$,Popular Items,Chicken dinner,"Comes with generous portions of meat, pita bread, homemade cucumber sauce and two sides of rice pilaf, fresh-cut fries or a Greek salad",$15.45
UberEats,Original Gyro,,,Greek,$,Popular Items,Gyro Dinner,"Comes with generous portions of meat, pita bread, homemade cucumber sauce and two sides of rice pilaf, fresh-cut fries or a Greek salad",$15.45
UberEats,Original Gyro,,,Greek,$,Popular Items,Falapel Special,"Gyro Fries and Drinks. Comes with lettuce, tomato, onion and cucumber sauce.",$10.75
UberEats,Original Gyro,,,Greek,$,Special,Lamb Special,"Gyro Fries and Drinks. Comes with lettuce, tomato, onion and cucumber sauce.",$10.75
UberEats,Original Gyro,,,Greek,$,Special,Chicken Special,"Gyro Fries and Drinks. Comes with lettuce, tomato, onion and cucumber sauce.",$10.75
UberEats,Original Gyro,,,Greek,$,Special,Steak Special,"Gyro Fries and Drinks. Comes with lettuce, tomato, onion and cucumber sauce.",$10.75
UberEats,Original Gyro,,,Greek,$,Special,Falapel Special,"Gyro Fries and Drinks. Comes with lettuce, tomato, onion and cucumber sauce.",$10.75
